session_id,title,chairs,presenters,speakers,moderators,panelists
954D4F1E-F4FF-49E7-9C0A-2BBA9300BC44,D.02.06 Foundation Models for Earth Observation: Current solutions with less labelled data to improve environment monitoring and future perspectives to revolutionize geospatial data discovery and utilization - PART 3,"Prof. Gabriele Cavallaro (Forschungszentrum Jülich), Thomas Brunschwiler (IBM Research - Europe)","Ruben Gonzalez 1, 3, Ando Shah 1, Dr. Ridvan Kuzu 1, Riccardo Musto 2, Valerio Marsocci 2",,,
1F14AEEC-5B3D-45B1-A7FE-8CA78E71A9FF,D.02.07 - POSTER - Large Language Model Agents and Applications for Earth Observation,N/A,"Sylvain Lobry 1, Christel Chappuis 1, 2, 2, M Killian Perriot 1, Sergey Sukhanov 1",,,
C8E94871-C4D7-460A-BC3C-9CC015706BD2,D.02.07 Large Language Model Agents and Applications for Earth Observation,"Dr Àlex R. Atrio (Pi School), Dr Nicolas Longepe (Esa)","Madleen Bultez 2, Solène Debuysere 3, Angelos Zavras 1, Dr Àlex R. Atrio 1, Yi Xiong, Thorsten Hoeser 1",,,
780D24F3-C557-4394-994E-B70F6227E229,"D.02.27 DEMO - SCANEO, an AI-powered web tool for smart labeling of satellite data training datasets",N/A,,"Juan B. Pedro - CTO at EarthPulse, Fran Martín Rivas - Product Manager at EarthPulse",,
C3FC1DF5-6C33-4D96-876B-520DF04214D8,D.03.19 DEMO - QField in Practice,N/A,,"Ms. Berit Mohr - Opengis, Mr. Marco Bernasocchi - Opengis",,
E495E552-D6B1-4986-8CE7-1AA8527A779A,D.03.20 DEMO - Cubes & Clouds 2.0 – A Massive Open Online Course for Cloud Native Open Data Sciences in Earth Observation,N/A,,"Dolezalova Tyna - EOX IT Services GmbH, Claus Michele - Eurac Research, Zvolenský Juraj - Eurac Research",,
DDBCC88E-A895-454D-B1CD-BC446F9647A4,D.03.27 DEMO - openEO by TiTiler: Demonstrating Fast Open Science Processing for Dynamic Earth Observation Visualization,N/A,,"Emmanuel Mathot - DevelopmentSeed, Vincent Sarago - DevelopmentSeed",,
C92EF2A8-C337-4C1A-AB4B-B1ECC0A6FBF4,D.04.02 - POSTER - Best practices for execution of algorithms and workflows across federated cloud environments,N/A,"Mr. Guilhem Mateo 3, Dr. Serkan Girgin 1, Mr. Cosmin Cara 1, Felix Cremer 1, Claudius Wehner 1, Stephan Meißl 1, Abhijit Doshi 1",,,
30C6FE28-2EC9-4040-8B75-486A0776C84A,D.04.02 Best practices for execution of algorithms and workflows across federated cloud environments,N/A,"Felix Kummer 1, Grega Milcinski 1, Bram Janssen 1, Fabrice Brito 1, Pontus Lurcock 1, Vincent Gaudissart 1",,,
5DA9872B-37CC-4CC7-8783-7AE00AE07DA6,D.04.03 - POSTER - Enabling Machine Learning Operations on Cloud Platforms,N/A,"Pance Panov 1, Simona Gargiulo 1, Dr. Hans Vanrompay, Juan B. Pedro 1, Professor Kevin Tansey 1, Vincent Martin 1, Alessia Sbriglio 1",,,
8DBD0031-3AFD-438D-9E7E-3B20D33E39C3,D.04.03 Enabling Machine Learning Operations on Cloud Platforms,"Dr Chandra Taposeea-Fisher (Telespazio UK), Salvatore Pinto (Esa)","Dr. Jędrzej S. Bojanowski 1, Fran Martín Rivas 1, Clément Guichard 1, Bernard Valentin 1, Simone Vaccari 1, Dr. Christian Beilschmidt 1",,,
399387CD-7CF3-4D83-B5E8-2B86D6DC37A5,D.04.05 - POSTER - From the Research Lab to a Global Map: Scalable and Sustainable EO Algorithm Development and Workflows,N/A,"2, Maya Pindeus 1, Samuel Bancroft 1, Dr. Hans Vanrompay, Alessandro Marin 1, Ioannis Kalfas 1, Clay Harrison 1, Alessandro Marin 1, Wai-Tim Ng 1, 2, Anna-Lena Erdmann 1",,,
E08D7F30-6DEF-4574-8B1D-354EC4D3933C,D.04.05 From the Research Lab to a Global Map: Scalable and Sustainable EO Algorithm Development and Workflows,"Dr. Katarzyna Ewa Lewińska (Humboldt-Universität zu Berlin), Marc Rußwurm (Wageningen University)","Jesse Anttila 1, Kristof Van Tricht 1, Pablo d'Angelo 1, Daniele Zanaga 1, Serkan Girgin 1",,,
3362D43F-5765-4683-ADDB-440B32E7AA7B,D.04.18 DEMO - InSAR processing with OpenEO in CDSE,N/A,,"Mattia Callegari - Eurac research, Michele Claus - Eurac research, Jeroen Dries - VITO",,
EC4B38B8-280D-4E3E-937D-334064E8AF03,D.04.22 DEMO - Transforming EO Research into On-Demand Cloud Services with APEx Algorithm Services,N/A,,Bram Janssen - VITO,,
2C897FC2-B8BC-42A2-9D87-9AA2A84D4A49,"D.04.25 DEMO - Codeless EO data analysis with openEO, leveraging the cloud resources of openEO platform straight from your web browser",N/A,,"Alexander Jacob - EURAC, Matthias Mohr",,
602F9422-EA5C-494E-8129-721DD2C7E635,D.04.30 DEMO - UP42 platform - simplified and accelerated access to geospatial data,N/A,,"Klaudia Bielińska - Senior Partnership Manager, UP42",,
0D6323CC-DD81-44D6-B5EA-BFC62319135E,D.04.31 DEMO - NoR Updates and Road Map - session 4,N/A,,,,
B79B29C4-E175-41AC-90B5-EB88C9459B98,D.04.32 DEMO - KForge: enable close-to-real-time EO for all - from a demonstrator to a scalable European capability,N/A,,Romain Poly - KSAT,,
90B14AEE-5466-4A04-8728-82BD35C7A882,D.05.01 - POSTER - Showcasing EO Data and Information Services,N/A,"Andre Obregon 1, Joao Paulo Martins 1, Jeroen van Gent 1, Daniel Santillan 1, Hanna Alasalmi 1, Jean-sébastien Carrière 1, Marian Neagul 1, Gael Nicolas 1, Roman Bohovic 1, Alessandro Marin 1, Dr. Serge Riazanoff 1, Pengyu Hao 1",,,
3E41B85A-4161-4A9E-8FA1-8297EDC75CD4,D.05.01 Showcasing EO Data and Information Services,"Mrs Bogdana Tsonevska (Esa), Damiano Guerrucci (Esa)","Johannes Schmid, Chris Mortimore 1, Mrs Bogdana Tsonevska 1, Pawel Filipkowski 1, Liz Scott 1, Alison Waterfall 1",,,
BAB82A5B-4D2C-43A9-85D3-281C24DDDDE5,"D.05.02 - POSTER - Advancing Optinization, Resilience and Innovation Capabilities to Evolve ESA's Observation",N/A,"Richard Hofmeister 1, Cyrille Bouisson, Thanassis Drivas 1, Espen Bjorntvedt 2, Peter Friedl 1, Caroline Vateau 1, Ms. Laura Fernández 1, Børge Punsvik 1, Mr. Marco Merlonghi 1, Carmelo Ardito 1, Alessandro Di Felice 1, Jean-Philippe Audoin 1, Gaia Cipolletta 1",,,
5CB758AA-783A-4C07-B681-BECD31EFD9E2,"D.05.02 Advancing Optinization, Resilience and Innovation Capabilities to Evolve ESA's Observation","Berenice Guedel (Esa), Massimo Romanazzo (ESA)","Jolyon Martin 1, Massimo Romanazzo 1, Olivier Colin 1, Davide Castelletti 1, Torben Keßler 2, Nicolas Leconte 1",,,
2F7C7294-329A-46C5-A39F-E9EDEA6355A6,D.05.03 - POSTER - Towards Modernized Copernicus Data: Enabling Interoperability through EOPF Principles and Advanced Data Access Strategies,N/A,"3, Joris Coddé 1, Product Marketing Manager Claire Manoury, Anne-Laure Beck, Peter Baumann 1",,,
3CED5B3C-FA23-4E18-8004-33BF75D9F4E1,D.05.03 Towards Modernized Copernicus Data: Enabling Interoperability through EOPF Principles and Advanced Data Access Strategies,N/A,,,,
8549A38B-C174-4B70-B98E-5CC759AFFC99,D.06.04 European strategy towards future interoperability,N/A,,"Francesca Piatto - EARSC, Peter Strobl - EC-JRC, Ingo Simonis - OGC, Matthew Steventon - CEOS-ARD, Damiano Guerrucci - ESA",,
F3CE6508-6309-481E-8796-E8378629D702,D.06.05 Addressing Data Processing Challanges in EO Digital Framework: Scaling Computational Resources,N/A,,,Peter Gabas - ESA,
84ED1A5E-0652-4476-A5B1-2C8BC0F44CE0,E.01.05 FutureEO - Open Call for EO Innovation and PECS/AM/NMS RPA Call overview,N/A,,"Bart Gheysens - ESA, Karoli Kahn - Kappazeta, Julia Marushchak- KPLabs","Michela Corvino - ESA, Jolanda Patruno - ESA, Gordon Campbell - ESA",
CC268DA2-78BE-483E-BC2D-423F86B6F5FC,E.01.06 Copernicus World Heritage Hub,N/A,,"Andreas Brink - DG JRC, Andrea Taramelli - ISPRA, Anastasia Anastasiou - Geosystems Hellas, Katia SCHÖRLE - CNRS, Benjamin Ducke - German Archaeological Institut, Delphine Deryng - ECMWF, Florent Michenot - Centralesupelec, Denis Bruckert - Satcen",,
5BBDC579-752A-4345-9EEC-10BC277644DC,E.01.07 Scaling EO Information Services to bridge the Last Mile with End-Users,N/A,,David Fernandes - Head of Geospatial Unit at EDP,,
D35DE79B-929B-4AE5-A082-34B956630EB1,E.01.13 One Health and Earth Observation,N/A,,"ESA introduction to EO4Health by Stefano Ferretti and Francesco Barchetta, Nandini Menon - Deputy Director, Nansen Environmental Research Centre (India), Carla Ippoliti - Statistics and GIS Department at Italian National Zooprofilactic Institute (IZS), Caroline PERRIN - Executive Director, Geneva Digital Health Hub (gdhub)","Stefano Ferretti - ESA, Loretta Latronico - ESA",
16898B13-A4B7-48C4-B2EA-FB807FCC3C5E,E.02.01 - POSTER - Advanced SAR processing techniques for security and safety applications,N/A,"Giulia Tessari 1, Can Atalay 1, Andrei Anghel 6, Federico Minati 1, Nicole Dore 1, Giorgio Pasquali, Tim McCarthy 1, Ilaria Nasso 1",,,
E3EC053F-D77A-4441-9F15-DE4F32E0468F,E.02.01 Advanced SAR processing techniques for security and safety applications,"Michela Corvino (ESA), Thibault Taillade (European Space Agency, ESRIN)","Nida Sakar 1, Professor Carmine Clemente 1, Federica Pieralice, Massimo Zavagli 1, Temesgen Gebrie Yitayew 1, Quentin Gillet 1",,,
211FB558-7F1A-4DB6-8938-33B461F94C2A,E.03.01 Commercial Earth Observation Missions: Embracing New Paradigms and Innovative Models,"Daniele Romagnoli (Esa Esrin), Mr Michele Castorina (ESA)","Dan Wicks 1, Alix De Beusscher 1, Nicolas Monzali 2, Kolokoussis 1, Maximilian Schwaiger 1",,,
EB4998F3-0EC1-4F0D-A9DC-D28AA32107BA,E.03.04 DEMO - GMV Prodigi: Cloud-Native EO Data Processing as a Service – Global Launch on AWS Marketplace,N/A,,"Jorge Pacios Martinez – GMV Prodigi Product Owner, Vital Teresa – Ground Segment Business Manager",,
3E96B391-2A77-4A8B-AFC7-B4DF166BCF9D,E.05.02 Opportunities in the Earth Observation Market: A Focus on GHG Monitoring,N/A,,"Yasjka Meijer - ESA expert, Dan Wicks - Managing Director UK, GHGSat, Julian Akani Guery - Methane Lead Scientist, Kayrros, Keely Roth - Lead Hyperspectral Scientist, Planet, Hervé Hamy - Cofounder & President, QAIrbon, Koen Meilink - Business Manager Environment and Sustainability, S&T",Albin Lacroix - ESA,
722130FA-36A4-4F9F-9D8F-69D3A91B8583,F.01.02 - POSTER - Raising awareness on climate change and environmental degradation using effective communication and education,N/A,"Josef Kellndorfer 1, Henryk Hodam 1, Roman Hiby 1, Isadora Jiménez 1, Dr. Maurice Borgeaud, Arnab Muhuri 1, Kuat Abeshev 1, Heather Selley 1, Ravi Kapur 1, Christiane Schmullius 1, Elise Colin 1, 3",,,
3DDFB9AA-9A4A-419E-A522-6128334B42A5,F.01.02 Raising awareness on climate change and environmental degradation using effective communication and education,Mr Steven George (European Space Agency (ESA)),"Erwan Rivault 1, Jana Tauschinski 2, Philip Eales 1, Kylian Berrebi 2, Professor Vanda Brotas 1, Arturo Montieri 1, Sarah Otto 1",,,
B7D6A63B-F656-49D2-B2A5-CEC6DC3663BB,F.01.04 Joint ESA-GRSS initiatives for the exploitation of Earth Observation data,N/A,,"F. Mauro, A. Sebastianelli, F. Sarti, Irena Hajnsek, M. Herrera-Giménez",,
17F1CFB7-469F-496D-A80F-0232EB2B999A,F.01.15 DEMO - Introducing DEA: The Art of Datatelling,N/A,,"Arturo Montieri, Cristina Arcari, Data-driven insights, indeed, especially for science communication, can be more effectively conveyed to broader audiences through an interactive storytelling experience., DEA can be leveraged to create compelling narratives that can be shared with the community and used to foster collaboration and knowledge dissemination., The demonstration will address best practices for structuring stories to enhance their impact, thus, how to use data to make stories more engaging, starting from some use cases already published on the service., Participants will also learn how to create a story from scratch with DEA, exploiting the spatiotemporal datasets available for all users and integrating them with user assets, base layers, 3D photogrammetry, terrains, text, and plots. Insights on how to make a story more attractive using the features of the service will be provided as well.",,
CA9A3352-B36F-4BAF-AB26-9B49B5FB5C75,F.01.16 DEMO - Education & Professional Development Platform - Session 2,N/A,,"Nikol Koleva - Executive Director, SGAC, Tatiana Komorná - Operations Officer, SGAC, Marcos Rojas - Education & Professional Development (EPD) Coordinator, SGAC, Faith Tng - Education & Professional Development (EPD) Coordinator, SGAC",,
E7FBE854-1DA7-4885-B77D-81574FD4FCBF,F.03.01 - POSTER - Commercial EO missions data for marine and land applications,N/A,"Ms Gillian Robert, Juan Ignacio Cicuéndez, Davide Giglio 2, Paulo de Urmeneta Rubira 3, Sonia Navarro 4, 2, Matic Lubej 1, Joanna Przystawska 1, Tommaso Orusa 1",,,
56B45B60-E4FC-4175-B87C-E30ECF12C96D,F.03.01 Commercial EO missions data for marine and land applications - Part 1,"Mrs Peggy Fischer (ESA), Antonio REPPUCCI (Mercator Ocean Int.)","Kathrin Umstädter 1, Daniel Spengler 1, Michal Shimoni 1, Alix De Beusscher 1, Silvester Fischer 1, Key Account Manager Claire D'Oiron",,,
D5D18785-8C89-4E33-BE92-D7DE089FD7F0,F.03.01 Commercial EO missions data for marine and land applications - Part 2,"Mrs Peggy Fischer (ESA), Antonio REPPUCCI (Mercator Ocean Int.)","Ellie Jones 1, Przemyslaw Radzik, Keld Qvistgaard 1, Dr. Jayanti Sharma 1, Adriano Benedetti Michelangeli 1, Adrien PORDOY 1, Tanguy DUVAL 1",,,
7D650957-F40C-41F5-B702-40DA8DC2D1B7,F.03.03 Insights into commercial EO data programmes of ESA and other national and international entities,N/A,,"The ESA co-chairs, Anneleen Oyen - Dutch Space Office, Jappe Jongejan - Dutch Space Office, Anna Brand - Ororatech, Geosat, GHGSAT, NASA, Martin Lenk - Bundesamt für Kartographie und Geodäsie (BKG), UK Government Digital Service, Department for Science, Innovation and Technology",,
6AFED12B-6390-4464-936F-4FACF9709E8D,F.04.07 - POSTER - Earth Observation for Tracking Global Sustainability and Biodiversity Targets,N/A,"Stefan Erasmi 1, Dr. Fanny Mallard, 2, Paula Vaz dos Santos 1, Rachael Laidlaw 1, Petra Miletich 1, 2, Chandra Prakash Jha 1, Jorrit Scholze 1",,,
5B48AB17-286A-4232-B233-4568FD461290,F.04.07 Earth Observation for Tracking Global Sustainability and Biodiversity Targets - PART 1,Steven Ramage (CEOS),"Dilek Fraisl 1, Tomas Soukup 1, Monika Kuffer 1, Eero Alkio 1, Mrs Paola Di Lauro 1, 4",,,
B9007D69-7414-4030-8D26-A0A97B1A006E,F.04.07 Earth Observation for Tracking Global Sustainability and Biodiversity Targets - PART 2,Claudia Röösli (University Of Zurich),"Lucy Bastin 1, Arne Langlet 1, Andy Dean 1, Dr Ana Sebastian Lopez 1, Chiara Aquino 1",,,
73FD691B-E373-4525-95AD-1D873E6D8B42,"F.04.11 - POSTER - Earth Observation for Environmental Compliance: Enhancing Monitoring, Guidance, and Enforcement",N/A,"Noemi Fazzini 1, Klaudija Cremers 1, Klaudia Kościuk 1, Anne-Juul Welsink 1, Dr. Thomas Heege 1, Markéta Potůčková 1, Daniel Kachelriess 2, Iain Cameron, Cristina Rosales 2, Vincent Poulain 1, Mariana Damova 1",,,
909552EF-4BD4-4C5B-B3D7-68EEAB6437A9,"F.04.11 Earth Observation for Environmental Compliance: Enhancing Monitoring, Guidance, and Enforcement - PART 1","Dr Pieter S. A. Beck (Joint Research Centre (EC)), Michela Corvino (ESA)","Valerio Botteghelli 1, Elisha Njomaba 1, Michal Shimoni 1, Christelle Vancutsem 1, Wouter Justus Veening 1, Federico Filipponi 1",,,
4C6B755C-282F-4E6D-B70F-10CEA47FE724,"F.04.11 Earth Observation for Environmental Compliance: Enhancing Monitoring, Guidance, and Enforcement - PART 2","Dr Pieter S. A. Beck (Joint Research Centre (EC)), Coen Bussink (United Nations Office on Drugs and Crime (UNODC))","Seonaid Rapach 1, Faustino Gudin 1, Raymond Purdy 1, Dario Bellingeri 1, Corentin Bolyn 1, Maria Angelucci 1",,,
6CEA7BE5-B588-41A1-9CC4-78920EBB2CA8,F.04.15 - POSTER - Resilient Coasts: Adaptive Strategies for Sustainable Ocean Management in a Changing Climate,N/A,"2, Markus Adam 1, Marc Lennon, Marine Bretagnon 1, Dilek Fraisl 1, Philippe Bryère 1",,,
0A2A4062-9607-4BAF-BD83-FD3EC1FAD727,F.04.15 Resilient Coasts: Adaptive Strategies for Sustainable Ocean Management in a Changing Climate,"Ms Eirini Marinou (GEOSYSTEMS HELLAS S.A.), Margarita Chrysaki (Nereus- Network Of European Regions Using Space Technologies)","Ms Eirini Marinou, Claire Dufau 1, Valentin Pillet 1, Simon Déchamps 1, Simon Baillarin 1, Gwenaele Jan 1",,,
797CC638-C8AE-46FA-A2AB-4BF0B2148B62,F.04.16 - POSTER - Sustainable Blue Economy,N/A,"Kim Knauer 1, Pedro Ribeiro 1, Lasse H. Pettersson 1, Catalin Patilea 1",,,
FB8904A0-5483-4ADB-BE52-90972130E189,F.04.16 Sustainable Blue Economy,"Roberto Sabia (ESA), Dr Marie-Helene RIO (ESA/ESRIN)","Dr Marie-Helene RIO 1, Filipe Brandao 1, 4, Dr Andrey Kurekin 1, Piotr Zaborowski 9, Laura Lorenzoni 1",,,
F0B3A33C-A519-4D31-A2F8-9FEA6F36CEDC,F.04.27 Carbon Markets: updates on latest policy developments related to carbon removals and carbon farming,N/A,,"DG CLIMA (TBC), EEA (TBC), CREDIBLE project (TBD)",,
7941B285-A491-4AD0-82B3-F8FCEA6308C4,F.04.30 Leveraging Earth Observation data to help rescuing the SDGs,N/A,,,"Steven Ramage - CEOS, Marc Paganini - ESA, Francesca Piatto - EARSC","Marta Nagy-Rothengass - EUROSTAT, European Commission, Andreas Brink - Joint Research Centre, European Commission, Usue Donezar - European Environment Agency, EEA, Dilek Fraisl - International Institute for Applied Systems Analysis, IIASA, Lorenzo De Simone - Food and Agriculture Organization of the United Nations, FAO, Mary Smyth - Central Statistics Office Ireland, CSO; IAEG-SDGs Working Group on Geospatial Information, Alexandra Wegscheider-Pichler - Statistics Austria), Britta Ricker - Utrecht University, Copernicus Institute of Sustainable Development"
1DF51BEA-E099-46AA-9370-C2EB1A89E616,F.05.07 Women Trailblazers Round Tables - Session 3,N/A,,"Aarti Holla-Maini - UNOSAA-Director, Kallianou de Jong - Fani European Bank for Reconstruction and Development (EBRD)-Officer, Rakiya Babamaaji - NASRDA Nigeria- Director, * Susanne Mecklenburg - ESA- Head Climate & Long-Term Action Division, Dr. Karen M. St. Germain (TBC) NASA-Earth Science Division Director",Luisella Giulicchi - ESA,
0BE3F931-8AC3-4FA9-A415-DD52DF788794,F.05.12 DEMO - What are the top reasons for investing into Copernicus? - Explore them through the new interactive presentation,N/A,,Hendrik Hamacher - ESA,,
6F4E2FBF-6CA5-430A-A9FD-E4C248165B2A,F.05.13 DEMO - Interactive storytelling of Copernicus4Regions user stories with DEA,N/A,,Hendrik Hamacher - ESA,,
6A5BC8AF-EAB0-4CD7-92AC-48B90336149D,"A.01.06 - POSTER - Aerosol, clouds, their interactions and the radiation budget",N/A,"Daniel Robbins 1, Stefano Casadio 8, Giancarlo Rivolta 2, Gregor Walter 1, Aiten Alava-Baldazo 1, 2, Thomas Dewitt 1, 2, Benjamin Navarrete Saavedra 1, Federico Donat 1, Dr Konstantin Baibakov 1, Hélène Savatier-Dupré 1, Marie-Laure Roussel 1, Thomas Popp 1, Andy Heidinger 1, Marius Dahuron, Seiji Kato 1, Manon Hermans 1, Marija Bervida Mačak 1, Jesús Yus-Díez 1, Peter Mcevoy 1, Piyushkumar Patel 1, Bastiaan Van Diedenhoven 1, Julien Chimot 1, Sarah Brüning 1",,,
71F69FFB-F026-4817-AC25-53893AB381F9,"A.01.06 Aerosol, clouds, their interactions and the radiation budget - PART 1","Ulla Wandinger (Leibniz Institute for Tropospheric Research (TROPOS)), Dr. Simon Pinnock (European Space Agency)","Jörg Schulz 1, Jan Fokke Meirink 1, Thomas Fiolleau 1, 2, Martin Stengel 1, Alistair Francis 1",,,
E7B719C3-3A07-4974-98A1-FB3305FBF017,"A.01.06 Aerosol, clouds, their interactions and the radiation budget - PART 2","Kerstin Stebel (NILU), Hilke Oetjen (Esa/estec)","Brian Soden 1, Dr Marta Luffarelli 1, Kirsti Salonen 1, Martin de Graaf 1, 2, Pavel Lytvynov 1",,,
EE70F40C-2EF2-49D6-9E0D-68762A40ED4D,A.01.09 - POSTER - Atmospheric 3D Winds for Weather and Climate,N/A,"Christian Musso 1, 2, Svetla Hristova-Veleva 1, Dr. Yan Ma, Stefano Federico 1",,,
F26FC6A9-140A-4382-82FE-441C95FF42ED,A.01.09 Atmospheric 3D Winds for Weather and Climate,"Xubin Zeng (University Of Arizona), Ad Stoffelen (KNMI)","Mary Borderies 1, William Bruch 1, Ziad Haddad 1, Stian Normann Anfinsen 1, Marcel Kleinherenbrink 1, Xubin Zeng 1",,,
3FFE9BFD-FDFC-4F78-B133-0752AF51DCE3,A.01.11 Living Planet Fellowship Programme Coordination - PART 1,N/A,,,"Stephen Plummer ESA Earth Observation Applications Scientist Science Section, Green Solutions Division, Climate Action, Sustainability and Science Dep., Directorate of EO Programmes",
CBDBF4D3-CA15-4D41-8A50-22DE72AED8A1,A.01.11 Living Planet Fellowship Programme Coordination - PART 2,N/A,,,"Stephen Plummer ESA Earth Observation Applications Scientist Science Section, Green Solutions Division, Climate Action, Sustainability and Science Dep., Directorate of EO Programmes",
D435BD3A-BF99-43FC-940B-FC86E865635D,A.02.01 - POSTER - Land Surface Temperature and Emissivity Data for Research and Applications,N/A,"Luis Serra, 2, Jean-louis Raynaud 1, Raffaele Votta, 2, Gaetana Ganci 1, Christian Schäfer 1, Dr. Sara Venafra 1, 2, Daniel Zhou 1, Lluís Pérez-Planells 1, Philipp Reiners 1, Prof. Guido Masiello 1, Zina Mitraka 1, Malvina Silvestri 1, Helge Daempfling 1, Marion Pause 1, Luca Tuzzi 1, Dr. Sofia Ermida 1, Raphael Delair 1, Iris de Gélis 1, Raphaël Antoine 2, Andrés Terrer-Gómez 1, Quanxing Wan 1, Drazen Skokovic 1, Josh Blannin 1, 2, Adrian Kreiner 1",,,
5C07519D-1160-4AD8-8C5C-C1D5BE765355,A.02.01 Land Surface Temperature and Emissivity Data for Research and Applications - PART 1,"Benjamin Koetz (ESA), Michel Massart (European Commission)","Simon Hook 1, Olivier Hagolle 1, Sandrine Mathieu 1, 2, Christoph Herbert 1, 2, Kanishka Mallick 1",,,
806258AA-30A6-4916-81C1-C22350EA2E36,A.02.01 Land Surface Temperature and Emissivity Data for Research and Applications - PART 2,"Itziar Barat (ESA), Simon Hook (NASA/JPL)","Glynn Hulley 1, José Antonio Sobrino 1, 2, Tian Hu 1, Louis Snyders 1, Albert Olioso 1",,,
8E0DAE11-35DB-43E2-850A-3171E63EA7CD,A.02.01 Land Surface Temperature and Emissivity Data for Research and Applications - PART 3,"Jean-louis Raynaud (Cnes), Maria Fabrizia Buongiorno (Istituto Nazionale di Geofisica e Vulcanologia (INGV))","2, Jennifer Susan Adams 1, Nesrine Farhani 1, Zdenko Heyvaert 1, Francesco Rossi 1, Federico Rabuffi 1",,,
1046FED8-74CC-4104-AAF9-A0A40C1A596F,A.02.04 - POSTER - Advances in Monitoring and Management of Forest Ecosystems,N/A,"Nicole Habersack 1, Dr Alexandra Runge 1, Fabian Fassnacht 1, Mathieu Aillerie 1, PhD Ewa Panek - Chwastyk, Viola Heinrich 1, Jessica Esteban 1, Giandomenico De Luca 1, Felix Cremer 1, Andy-Gabriel Stanciu, Benjamin Brede 1, Léa Enguehard 1, Loïc Dutrieux 1, Steffen Dietenberger 1, Aaron Cardenas-Martinez 1, Julia Rieder 1, 2, Adam Waśniewski, Johannes Kaiser 1, Sophie Feiertag 1, Michael Foerster 1, Samip Narayan Shrestha 1, Kristian Bodolai 1, Xiao Liu 1, Benjamin Wild 1, Agata Elia 1, Tim Landwehr 1, Daniel Cendagorta 1, Clement Bourgoin 1, Shilin Chen 1, Erone Ghizoni Santos 1, Birgitta Putzenlechner 1, Sietse van der Woude 1, Romy Schlögel 1, Andreas Langner 1, David Purnell 1, Professor Miina Rautiainen 1, 2, Marco Wegler 1, Alkiviadis Koukos 1, Dominic Fawcett 1, Tauri Tampuu 1, Yosio Edemir Shimabukuro 1, Patrick Kacic 1, Thang LE 1, Jonas Alsleben 1, Laura Sirro 1, Andreas Hanzl 1, Jan Richard Vahrenhold 1, Iris Starck 1, Benjamin Schumacher, PhD Karine Adeline 1, David Klehr 1, Srilakshmi Nagarajan 1, Ayushi Gupta 1, Wei Zhao 1, João E. Pereira-Pires 1, Martin Schwartz, Dr Linda See 1, Martin Schwartz 1, Tobias Schadauer 1, Dr Dmitry Schepaschenko 1, Abdulhakim M. Abdi 1, Kate Booth 1, 4, 2, Anna Iglseder 1, Mateus Dantas De Paula 1, Ana Laura Giambelluca 1, Kinga Kulesza 1, Jessica Soto Balvanera 1, Ellie Kent 1, Haidi Abdullah 1, Nicolas Bader 1, 2, Chuanze Li 1, Katja Oehmichen 1, Niklas Jaggy 1, Miriam Herrmann 1, Geike De Sloover 1, Markus Zehner 1, Johannes Halbauer 1, Julian Fäth 1, 2, Amandine Debus 1, 2, Pinja-Emilia Lämsä 1, Zhimin Ma 1, 2, 3, Colin Johnstone 1, Nicolas Delbart 1, Jukka Miettinen 1, Felix Glasmann 1, Steven Hancock 1, 2, Johannes Wilk 1, 2, Pamela Smith, 2, Tamás Dr Molnár 1, Fidan Sevval Bulut 1, Paul Vermunt 1, Itxaso Aranguren 1, Dr. Jussi Juola 1, 2, Markus Immitzer 1, Agata Hościło 1, 2, Kjirsten Coleman 1, Nezha Acil 1, Visweshwar Arulmozhi Nambi 1, Kira Pfoch 1, Elisa Sillfors 1, Antonio José Castañeda-Gómez 1, Mr Matthew Scholes 1, Simon Grieger 1, 3, Dr. Daniela Requena Suarez 1, 2, Dr Michele Dalponte 1, Sacha Delecluse 1, Birgit Heim 1, Moritz Lucas 1, Ghjulia Sialelli 1, Jakob Ebenbeck 1, Daniel Carcereri 1",,,
96446EF3-9E3C-4E3E-A5D9-8065FFABEAA4,A.02.04 Advances in Monitoring and Management of Forest Ecosystems - PART 5,Dr. Johannes Reiche (Wageningen University),"Bart Slagter 1, Linda Moser 1, Dr. Stéphane Mermoz 1, Dr. Frank Thonfeld 1, 2, Alba Viana-Soto 1",,,
4864D63F-7F6A-40B0-901D-6E1CA12258FE,A.02.04 Advances in Monitoring and Management of Forest Ecosystems - PART 6,Teja Kattenborn (Chair Of Sensor-based Geoinformatics (geosense)),"Teja Kattenborn 1, Jean-Baptiste Feret 1, Dr. Matteo Piccardo 1, Shawn Schneidereit 1, Andreea Julea 1",,,
C4771577-43D4-40B9-9F27-993A01ADD76A,A.02.04 Advances in Monitoring and Management of Forest Ecosystems - PART 7,Andy Dean (Hatfield Consultants),"Rene Lee 1, Juan Doblas 1, 4, Isaac Obour Mensah 1, Baptiste DELHEZ 1, Benjamin Smith",,,
